-0.2591  	0.19752  	0.13293  	-0.6111  	-0.4552  	-0.8076  	0.14994  	-0.4759  	0.13146  	0.25096  	-0.2737  	0.15896  	0.16037  	0.02335  	-0.2210  	1.08349  	0.35857  	0.21703  	0.51259  	0.52128  	-0.6577  	-0.1953  	-0.3122  	0.15708  	0.24817  	0.09187  	-0.3338  	0.01472  	-0.0323  	0.09784  	0.04244  	0.18130  	-0.2595  	0.05884  	0.28433  	0.11491  	0.16456  	0.09719  	-0.3733  	0.37171  	0.55443  	0.01694  	-0.0608  	0.37268  	0.03837  	-0.0359  	0.00668  	0.03721  	-0.0054  	0.06856  	0.02068  	-0.0050  	-0.0366  	0.02794  	-0.0243  	-0.0620  	-0.0227  	-0.0322  	-0.0228  	0.02636  	-0.0031  	-0.0126  	0.09160  	-0.0062  	0.03244  	-0.0419  	0.05219  	-0.0008  	-0.0208  	0.56187  	1.05715  	129.237  	107.608  	
-0.3354  	0.11312  	0.13767  	-0.8530  	-0.5824  	-0.9977  	0.11111  	-0.6044  	0.09094  	0.39929  	0.00130  	0.18375  	0.07981  	-0.2293  	-0.5793  	1.19555  	0.30702  	0.27921  	0.52974  	0.57177  	-0.7168  	-0.2556  	-0.3345  	0.15919  	0.26713  	0.08903  	-0.3673  	0.04826  	-0.0917  	0.07089  	0.06094  	0.18130  	-0.2885  	0.03761  	0.26874  	0.22927  	0.18232  	0.09732  	-0.4024  	0.36329  	0.58470  	0.01228  	-0.0660  	0.34576  	0.03746  	-0.0277  	0.00901  	0.02714  	-0.0100  	0.07051  	0.03889  	0.00059  	-0.0250  	0.02446  	-0.0211  	-0.0697  	-0.0156  	-0.0265  	-0.0171  	0.03126  	-0.0127  	-0.0266  	0.10157  	-0.0064  	0.03425  	-0.0440  	0.05083  	-0.0015  	-0.0221  	0.57059  	1.05715  	129.237  	107.608  	
-0.4423  	0.09282  	0.08890  	-1.0071  	-0.6098  	-1.0105  	0.14278  	-0.6505  	0.08613  	0.47919  	0.07034  	0.12157  	0.06183  	-0.3205  	-0.7606  	1.21379  	0.31313  	0.32346  	0.53544  	0.54786  	-0.7627  	-0.2832  	-0.3688  	0.12836  	0.32580  	0.08940  	-0.3495  	0.12006  	-0.0419  	0.09023  	0.07234  	0.20200  	-0.3032  	0.04092  	0.21089  	0.28475  	0.14951  	0.09005  	-0.3619  	0.37986  	0.59990  	0.02971  	-0.0525  	0.35360  	0.04571  	-0.0318  	0.00495  	0.02100  	-0.0104  	0.07093  	0.03891  	-0.0002  	-0.0295  	0.02971  	-0.0114  	-0.0688  	-0.0230  	-0.0309  	-0.0233  	0.03246  	-0.0041  	-0.0231  	0.09913  	-0.0017  	0.03602  	-0.0446  	0.04949  	-0.0019  	-0.0232  	0.57979  	1.05715  	129.237  	107.608  	
-0.5733  	0.07246  	-0.0221  	-1.1354  	-0.7373  	-1.0369  	0.12611  	-0.6726  	0.07021  	0.38452  	0.07720  	0.10174  	0.03603  	-0.3195  	-0.6740  	1.08522  	0.36669  	0.30087  	0.52590  	0.54549  	-0.7456  	-0.3069  	-0.2895  	0.08211  	0.26911  	0.10731  	-0.4070  	0.14501  	-0.0426  	0.07017  	0.09967  	0.19716  	-0.3037  	0.05080  	0.18296  	0.24331  	0.14812  	0.09934  	-0.3776  	0.35213  	0.63345  	-0.0005  	-0.0449  	0.34326  	0.04084  	-0.0332  	0.00381  	0.00655  	-0.0275  	0.07860  	0.02960  	-0.0012  	-0.0302  	0.03283  	-0.0139  	-0.0704  	-0.0233  	-0.0258  	-0.0224  	0.02533  	-0.0004  	-0.0202  	0.09987  	0.00298  	0.03742  	-0.0454  	0.04862  	-0.0024  	-0.0238  	0.57871  	1.05715  	129.237  	107.608  	
-0.6386  	0.06841  	-0.0229  	-1.1416  	-0.7431  	-1.1176  	0.09511  	-0.7132  	0.06722  	0.35682  	0.02677  	0.04584  	0.01811  	-0.3419  	-0.6206  	0.98337  	0.40064  	0.26889  	0.53651  	0.52098  	-0.6851  	-0.2920  	-0.2043  	0.11830  	0.23364  	0.13015  	-0.3825  	0.09821  	-0.1068  	0.06899  	0.10788  	0.18379  	-0.3066  	0.05019  	0.20764  	0.19013  	0.19064  	0.10075  	-0.4079  	0.31704  	0.64287  	0.01370  	-0.0633  	0.34405  	0.04081  	-0.0326  	0.00200  	-0.0070  	-0.0338  	0.07862  	0.02715  	-0.0010  	-0.0291  	0.02810  	-0.0179  	-0.0678  	-0.0193  	-0.0194  	-0.0149  	0.01971  	-0.0073  	-0.0124  	0.10212  	-0.0018  	0.03769  	-0.0450  	0.04854  	-0.0028  	-0.0247  	0.57773  	1.05715  	129.237  	107.608  	
-0.5996  	0.09225  	0.00594  	-1.0981  	-0.6965  	-1.0630  	0.08753  	-0.6286  	0.07502  	0.35800  	-0.0017  	0.09702  	0.02389  	-0.2927  	-0.5724  	0.97796  	0.37193  	0.24851  	0.52149  	0.50626  	-0.6708  	-0.2639  	-0.1961  	0.10410  	0.21522  	0.13645  	-0.3478  	0.03369  	-0.1164  	0.06534  	0.09376  	0.17667  	-0.2847  	0.05023  	0.21548  	0.17214  	0.20632  	0.11212  	-0.4031  	0.32805  	0.62454  	0.02444  	-0.0589  	0.35617  	0.04039  	-0.0345  	0.00420  	-0.0013  	-0.0276  	0.07377  	0.01959  	-0.0036  	-0.0309  	0.02966  	-0.0162  	-0.0693  	-0.0196  	-0.0228  	-0.0208  	0.01843  	-0.0028  	-0.0116  	0.09724  	0.00095  	0.03697  	-0.0451  	0.04870  	-0.0031  	-0.0256  	0.58242  	1.05715  	129.237  	107.608  	
-0.5346  	0.13110  	0.07653  	-1.0964  	-0.7191  	-1.0291  	0.10061  	-0.5920  	0.09873  	0.41429  	0.06277  	0.14438  	0.03852  	-0.1874  	-0.6740  	1.10302  	0.33138  	0.27888  	0.52630  	0.53501  	-0.6758  	-0.2894  	-0.2235  	0.07992  	0.16145  	0.11530  	-0.4199  	0.05297  	-0.0798  	0.04458  	0.10786  	0.17154  	-0.2571  	0.04341  	0.22375  	0.19445  	0.19484  	0.09579  	-0.3913  	0.34692  	0.64047  	0.00133  	-0.0494  	0.36032  	0.03644  	-0.0311  	0.00533  	0.01722  	-0.0173  	0.07206  	0.02711  	-0.0040  	-0.0288  	0.02611  	-0.0176  	-0.0673  	-0.0279  	-0.0297  	-0.0253  	0.02273  	-0.0028  	-0.0114  	0.09769  	0.00200  	0.03425  	-0.0445  	0.04901  	-0.0031  	-0.0255  	0.57387  	1.05715  	129.237  	107.608  	
-0.6484  	0.08985  	0.03106  	-1.2058  	-0.7985  	-1.1414  	0.11495  	-0.6031  	0.06380  	0.48589  	0.13495  	0.11883  	0.04538  	-0.2121  	-0.8272  	1.05559  	0.32299  	0.30360  	0.53128  	0.58644  	-0.7422  	-0.2903  	-0.2699  	0.10140  	0.19688  	0.12438  	-0.3912  	0.08462  	-0.0829  	0.03007  	0.11434  	0.17902  	-0.2686  	0.04212  	0.19881  	0.21883  	0.17390  	0.06889  	-0.3559  	0.34257  	0.64279  	0.01835  	-0.0509  	0.34403  	0.05412  	-0.0298  	0.00997  	0.02857  	-0.0122  	0.07803  	0.02959  	-0.0095  	-0.0288  	0.02871  	-0.0199  	-0.0712  	-0.0241  	-0.0273  	-0.0252  	0.02526  	-0.0006  	-0.0066  	0.10386  	0.00039  	0.03153  	-0.0455  	0.04949  	-0.0032  	-0.0247  	0.56191  	1.05715  	129.237  	107.608  	
-0.8024  	0.05114  	-0.0321  	-1.2503  	-0.8284  	-1.2789  	0.13757  	-0.6463  	0.05959  	0.46596  	0.19043  	0.12594  	0.01015  	-0.2053  	-0.7360  	0.94635  	0.33995  	0.29152  	0.53780  	0.57158  	-0.6746  	-0.2620  	-0.1896  	0.12187  	0.17818  	0.12642  	-0.4190  	0.01959  	-0.1326  	0.06141  	0.10494  	0.17055  	-0.3060  	0.04138  	0.19782  	0.19385  	0.16880  	0.08599  	-0.4112  	0.29163  	0.62990  	0.01245  	-0.0529  	0.34634  	0.05853  	-0.0412  	0.01866  	0.02538  	-0.0154  	0.08689  	0.03829  	-0.0034  	-0.0310  	0.03552  	-0.0076  	-0.0688  	-0.0161  	-0.0160  	-0.0214  	0.02522  	-1.2401  	-0.0091  	0.09220  	-0.0043  	0.02800  	-0.0466  	0.04945  	-0.0034  	-0.0244  	0.56179  	1.05715  	129.237  	107.608  	
-0.7513  	0.07220  	-0.0722  	-1.2278  	-0.7495  	-1.2728  	0.11708  	-0.6176  	0.07986  	0.46950  	0.09031  	0.10695  	0.09008  	-0.1053  	-0.6287  	0.91212  	0.34024  	0.28814  	0.51551  	0.51944  	-0.7043  	-0.2812  	-0.1658  	0.12631  	0.14350  	0.13043  	-0.4215  	0.03843  	-0.1015  	0.05572  	0.11240  	0.15010  	-0.2713  	0.05007  	0.20139  	0.15100  	0.13168  	0.07411  	-0.4108  	0.33202  	0.63487  	0.01172  	-0.0649  	0.34068  	0.04995  	-0.0270  	0.01007  	0.02679  	-0.0293  	0.07817  	0.02134  	-0.0008  	-0.0349  	0.02878  	-0.0216  	-0.0738  	-0.0250  	-0.0253  	-0.0185  	0.02190  	0.00649  	-0.0080  	0.08380  	-0.0104  	0.02570  	-0.0482  	0.04933  	-0.0034  	-0.0245  	0.55212  	1.05715  	129.237  	107.608  	
