-0.2591  	0.19752  	0.13293  	-0.6111  	-0.4552  	-0.8076  	0.14994  	-0.4759  	0.13146  	0.25096  	-0.2737  	0.15896  	0.16037  	0.02335  	-0.2210  	1.08349  	0.35857  	0.21703  	0.51259  	0.52128  	-0.6577  	-0.1953  	-0.3122  	0.15708  	0.24817  	0.09187  	-0.3338  	0.01472  	-0.0323  	0.09784  	0.04244  	0.18130  	-0.2595  	0.05884  	0.28434  	0.11491  	0.16456  	0.09719  	-0.3733  	0.37171  	0.55443  	0.01694  	-0.0608  	0.37268  	0.03837  	-0.0359  	0.00668  	0.03721  	-0.0054  	0.06856  	0.02068  	-0.0050  	-0.0366  	0.02794  	-0.0243  	-0.0620  	-0.0227  	-0.0322  	-0.0228  	0.02636  	-0.0031  	-0.0126  	0.09160  	-0.0062  	0.05048  	-0.0427  	0.04561  	0.00263  	-0.0261  	0.56802  	
-0.3354  	0.11312  	0.13767  	-0.8530  	-0.5824  	-0.9977  	0.11111  	-0.6044  	0.09094  	0.39929  	0.00130  	0.18375  	0.07981  	-0.2293  	-0.5793  	1.19555  	0.30702  	0.27921  	0.52974  	0.57177  	-0.7168  	-0.2556  	-0.3345  	0.15919  	0.26713  	0.08903  	-0.3673  	0.04827  	-0.0917  	0.07089  	0.06094  	0.18130  	-0.2885  	0.03761  	0.26874  	0.22927  	0.18232  	0.09732  	-0.4024  	0.36329  	0.58470  	0.01228  	-0.0660  	0.34576  	0.03746  	-0.0277  	0.00901  	0.02714  	-0.0100  	0.07051  	0.03889  	0.00059  	-0.0250  	0.02446  	-0.0211  	-0.0697  	-0.0156  	-0.0265  	-0.0171  	0.03126  	-0.0127  	-0.0266  	0.10157  	-0.0064  	0.05234  	-0.0448  	0.04357  	0.00217  	-0.0275  	0.57398  	
-0.4423  	0.09282  	0.08890  	-1.0071  	-0.6098  	-1.0105  	0.14278  	-0.6505  	0.08613  	0.47919  	0.07034  	0.12157  	0.06183  	-0.3205  	-0.7606  	1.21379  	0.31313  	0.32346  	0.53544  	0.54786  	-0.7627  	-0.2832  	-0.3688  	0.12836  	0.32580  	0.08940  	-0.3495  	0.12006  	-0.0419  	0.09023  	0.07234  	0.20200  	-0.3032  	0.04092  	0.21089  	0.28475  	0.14951  	0.09005  	-0.3619  	0.37986  	0.59990  	0.02971  	-0.0525  	0.35360  	0.04571  	-0.0318  	0.00495  	0.02100  	-0.0104  	0.07093  	0.03891  	-0.0002  	-0.0295  	0.02971  	-0.0114  	-0.0688  	-0.0230  	-0.0309  	-0.0233  	0.03246  	-0.0041  	-0.0231  	0.09913  	-0.0017  	0.05349  	-0.0452  	0.04201  	0.00166  	-0.0289  	0.58805  	
-0.5733  	0.07246  	-0.0221  	-1.1354  	-0.7373  	-1.0369  	0.12611  	-0.6726  	0.07021  	0.38451  	0.07720  	0.10174  	0.03603  	-0.3195  	-0.6740  	1.08522  	0.36669  	0.30087  	0.52590  	0.54549  	-0.7456  	-0.3070  	-0.2895  	0.08211  	0.26911  	0.10731  	-0.4070  	0.14501  	-0.0426  	0.07017  	0.09967  	0.19716  	-0.3037  	0.05080  	0.18296  	0.24331  	0.14812  	0.09934  	-0.3776  	0.35213  	0.63345  	-0.0005  	-0.0449  	0.34326  	0.04084  	-0.0332  	0.00381  	0.00655  	-0.0275  	0.07860  	0.02960  	-0.0012  	-0.0302  	0.03283  	-0.0139  	-0.0704  	-0.0233  	-0.0258  	-0.0224  	0.02533  	-0.0004  	-0.0202  	0.09987  	0.00298  	0.05421  	-0.0443  	0.04098  	0.00099  	-0.0297  	0.59837  	
-0.6386  	0.06841  	-0.0229  	-1.1416  	-0.7431  	-1.1176  	0.09511  	-0.7132  	0.06722  	0.35682  	0.02677  	0.04584  	0.01811  	-0.3419  	-0.6206  	0.98337  	0.40064  	0.26889  	0.53651  	0.52098  	-0.6851  	-0.2920  	-0.2043  	0.11830  	0.23364  	0.13015  	-0.3825  	0.09821  	-0.1068  	0.06899  	0.10788  	0.18379  	-0.3066  	0.05019  	0.20764  	0.19013  	0.19064  	0.10075  	-0.4079  	0.31704  	0.64287  	0.01370  	-0.0633  	0.34405  	0.04081  	-0.0326  	0.00200  	-0.0070  	-0.0338  	0.07862  	0.02715  	-0.0010  	-0.0291  	0.02810  	-0.0179  	-0.0678  	-0.0193  	-0.0194  	-0.0149  	0.01971  	-0.0073  	-0.0124  	0.10212  	-0.0018  	0.05461  	-0.0418  	0.04078  	0.00048  	-0.0307  	0.60447  	
-0.5996  	0.09225  	0.00594  	-1.0981  	-0.6965  	-1.0630  	0.08753  	-0.6286  	0.07502  	0.35800  	-0.0017  	0.09702  	0.02389  	-0.2927  	-0.5724  	0.97796  	0.37193  	0.24851  	0.52149  	0.50626  	-0.6708  	-0.2639  	-0.1961  	0.10410  	0.21522  	0.13645  	-0.3478  	0.03369  	-0.1164  	0.06534  	0.09376  	0.17667  	-0.2847  	0.05023  	0.21548  	0.17214  	0.20632  	0.11212  	-0.4031  	0.32805  	0.62454  	0.02444  	-0.0589  	0.35617  	0.04039  	-0.0345  	0.00420  	-0.0013  	-0.0276  	0.07377  	0.01959  	-0.0036  	-0.0309  	0.02966  	-0.0162  	-0.0693  	-0.0196  	-0.0228  	-0.0208  	0.01843  	-0.0028  	-0.0116  	0.09724  	0.00095  	0.05446  	-0.0396  	0.04099  	0.00014  	-0.0319  	0.61394  	
-0.5346  	0.13110  	0.07653  	-1.0964  	-0.7191  	-1.0291  	0.10061  	-0.5920  	0.09873  	0.41429  	0.06277  	0.14438  	0.03852  	-0.1874  	-0.6740  	1.10302  	0.33138  	0.27888  	0.52630  	0.53501  	-0.6758  	-0.2894  	-0.2235  	0.07992  	0.16145  	0.11530  	-0.4199  	0.05297  	-0.0798  	0.04458  	0.10786  	0.17154  	-0.2571  	0.04341  	0.22375  	0.19445  	0.19484  	0.09579  	-0.3913  	0.34692  	0.64047  	0.00133  	-0.0494  	0.36032  	0.03644  	-0.0311  	0.00533  	0.01722  	-0.0173  	0.07206  	0.02711  	-0.0040  	-0.0288  	0.02611  	-0.0176  	-0.0673  	-0.0279  	-0.0297  	-0.0253  	0.02273  	-0.0028  	-0.0114  	0.09769  	0.00200  	0.05202  	-0.0374  	0.04168  	-0.0002  	-0.0318  	0.61181  	
-0.6484  	0.08985  	0.03106  	-1.2058  	-0.7985  	-1.1414  	0.11495  	-0.6031  	0.06380  	0.48589  	0.13495  	0.11884  	0.04538  	-0.2121  	-0.8272  	1.05559  	0.32299  	0.30360  	0.53128  	0.58644  	-0.7422  	-0.2903  	-0.2699  	0.10140  	0.19688  	0.12438  	-0.3912  	0.08462  	-0.0829  	0.03007  	0.11434  	0.17902  	-0.2686  	0.04212  	0.19881  	0.21883  	0.17390  	0.06889  	-0.3559  	0.34257  	0.64279  	0.01835  	-0.0509  	0.34403  	0.05412  	-0.0298  	0.00997  	0.02857  	-0.0122  	0.07803  	0.02960  	-0.0095  	-0.0288  	0.02871  	-0.0199  	-0.0712  	-0.0241  	-0.0273  	-0.0252  	0.02526  	-0.0006  	-0.0066  	0.10386  	0.00039  	0.04948  	-0.0371  	0.04219  	-0.0006  	-0.0311  	0.61113  	
-0.8024  	0.05114  	-0.0321  	-1.2503  	-0.8284  	-1.2789  	0.13757  	-0.6463  	0.05959  	0.46596  	0.19043  	0.12594  	0.01015  	-0.2053  	-0.7360  	0.94635  	0.33995  	0.29152  	0.53780  	0.57158  	-0.6746  	-0.2620  	-0.1896  	0.12187  	0.17818  	0.12642  	-0.4190  	0.01959  	-0.1326  	0.06141  	0.10494  	0.17055  	-0.3060  	0.04138  	0.19782  	0.19385  	0.16880  	0.08599  	-0.4112  	0.29163  	0.62990  	0.01245  	-0.0529  	0.34634  	0.05853  	-0.0412  	0.01866  	0.02538  	-0.0154  	0.08689  	0.03829  	-0.0034  	-0.0310  	0.03552  	-0.0076  	-0.0688  	-0.0161  	-0.0160  	-0.0214  	0.02522  	-1.2443  	-0.0091  	0.09220  	-0.0043  	0.04693  	-0.0381  	0.04213  	-0.0009  	-0.0310  	0.61064  	
-0.7513  	0.07220  	-0.0722  	-1.2278  	-0.7495  	-1.2728  	0.11708  	-0.6176  	0.07986  	0.46950  	0.09031  	0.10695  	0.09008  	-0.1053  	-0.6287  	0.91212  	0.34024  	0.28814  	0.51551  	0.51944  	-0.7043  	-0.2812  	-0.1658  	0.12631  	0.14350  	0.13043  	-0.4215  	0.03843  	-0.1015  	0.05572  	0.11240  	0.15010  	-0.2713  	0.05007  	0.20139  	0.15100  	0.13168  	0.07411  	-0.4108  	0.33202  	0.63487  	0.01172  	-0.0649  	0.34068  	0.04995  	-0.0270  	0.01007  	0.02679  	-0.0293  	0.07817  	0.02134  	-0.0008  	-0.0349  	0.02878  	-0.0216  	-0.0738  	-0.0250  	-0.0253  	-0.0185  	0.02190  	0.00649  	-0.0080  	0.08380  	-0.0104  	0.04546  	-0.0409  	0.04209  	-0.0008  	-0.0310  	0.60033  	
-0.5533  	0.17254  	0.06683  	-1.1075  	-0.6995  	-1.1285  	0.13229  	-0.5246  	0.11626  	0.39529  	-0.0352  	0.13214  	0.11624  	-0.0390  	-0.4938  	0.98817  	0.36377  	0.25019  	0.51363  	0.53512  	-0.6990  	-0.2304  	-0.1590  	0.11561  	0.15117  	0.13851  	-0.4384  	0.03404  	-0.0655  	0.02838  	0.11131  	0.13256  	-0.2465  	0.05945  	0.20404  	0.12212  	0.16237  	0.09384  	-0.3766  	0.35514  	0.64063  	-0.0191  	-0.0516  	0.36126  	0.02685  	-0.0319  	0.01516  	0.02254  	-0.0276  	0.07601  	0.01217  	-0.0010  	-0.0340  	0.02381  	-0.0237  	-0.0741  	-0.0323  	-0.0308  	-0.0175  	0.02721  	0.00716  	-0.0073  	0.08788  	-0.0047  	0.04352  	-0.0433  	0.04253  	-0.0007  	-0.0306  	0.59103  	
-0.1756  	0.23714  	0.25462  	-0.8085  	-0.6271  	-0.8473  	0.19065  	-0.3911  	0.18576  	0.31382  	-0.1800  	0.16572  	0.22235  	0.16168  	-0.2317  	1.04366  	0.33628  	0.22452  	0.51041  	0.48976  	-0.5635  	-0.2172  	-0.2187  	0.11916  	0.20126  	0.10615  	-0.3129  	-0.0740  	-0.1404  	0.04498  	0.10413  	0.19859  	-0.2170  	0.03023  	0.26744  	0.07618  	0.21654  	0.12633  	-0.3545  	0.34043  	0.59502  	0.00863  	-0.0284  	0.35302  	0.03205  	-0.0293  	-0.0028  	0.04282  	-0.0078  	0.09051  	0.02012  	0.00191  	-0.0280  	0.03012  	-0.0191  	-0.0551  	-0.0395  	-0.0328  	-0.0225  	0.02483  	0.00863  	0.00163  	0.09032  	-0.0059  	0.04252  	-0.0460  	0.04246  	-0.0007  	-0.0299  	0.58830  	
-0.0572  	0.24279  	0.29917  	-0.7744  	-0.5870  	-0.8783  	0.20087  	-0.4177  	0.17284  	0.36958  	-0.1346  	0.12300  	0.20487  	0.14007  	-0.3149  	1.09390  	0.30043  	0.21505  	0.52858  	0.51928  	-0.5529  	-0.2092  	-0.2765  	0.14766  	0.34334  	0.05634  	-0.2638  	-0.0605  	-0.1459  	0.08700  	0.07750  	0.18901  	-0.2497  	0.03595  	0.31709  	0.11809  	0.25400  	0.12314  	-0.3855  	0.34447  	0.57356  	0.01332  	-0.0418  	0.35191  	0.03669  	-0.0338  	-0.0036  	0.05710  	-0.0049  	0.08717  	0.02440  	-0.0013  	-0.0251  	0.03201  	-0.0212  	-0.0528  	-0.0329  	-0.0394  	-0.0194  	0.02904  	0.00143  	-0.0092  	0.09527  	-0.0108  	0.04274  	-0.0479  	0.04185  	-0.0004  	-0.0303  	0.58554  	
-0.1073  	0.22106  	0.26778  	-0.7438  	-0.5503  	-0.8645  	0.17024  	-0.4165  	0.19423  	0.34650  	-0.1199  	0.08775  	0.18713  	0.12273  	-0.2266  	1.11645  	0.33139  	0.13793  	0.51981  	0.49885  	-0.4923  	-0.1722  	-0.2812  	0.22485  	0.36737  	0.05552  	-0.2099  	-0.1500  	-0.1823  	0.11966  	0.02908  	0.21602  	-0.2822  	0.03847  	0.36501  	0.08333  	0.27648  	0.11910  	-0.3946  	0.34280  	0.54005  	0.03320  	-0.0633  	0.35218  	0.03419  	-0.0316  	-0.0081  	0.05269  	0.00362  	0.06541  	0.02966  	0.00164  	-0.0319  	0.02839  	-0.0245  	-0.0562  	-0.0366  	-0.0301  	-0.0165  	0.03436  	-0.0001  	-0.0219  	0.09387  	-0.0066  	0.04420  	-0.0492  	0.04136  	-0.0004  	-0.0305  	0.58269  	
-0.1347  	0.21641  	0.16933  	-0.6041  	-0.4609  	-0.7985  	0.15289  	-0.4849  	0.15649  	0.26080  	-0.2170  	0.18550  	0.19480  	0.09964  	-0.1747  	1.04764  	0.37006  	0.15993  	0.51007  	0.48715  	-0.5639  	-0.1987  	-0.2564  	0.20627  	0.26241  	0.08568  	-0.2380  	-0.0610  	-0.1501  	0.11980  	0.05852  	0.18330  	-0.2489  	0.05734  	0.31087  	0.06118  	0.21490  	0.10702  	-0.3847  	0.36393  	0.53873  	0.03004  	-0.0653  	0.34732  	0.03690  	-0.0302  	-0.0054  	0.03628  	-0.0036  	0.07240  	0.02506  	-0.0007  	-0.0323  	0.02327  	-0.0268  	-0.0558  	-0.0233  	-0.0299  	-0.0204  	0.02840  	0.00392  	-0.0133  	0.09814  	-0.0005  	0.04545  	-0.0484  	0.04133  	-0.0003  	-0.0304  	0.57451  	
-0.1027  	0.23100  	0.18633  	-0.6376  	-0.4907  	-0.7640  	0.20045  	-0.4151  	0.17163  	0.29085  	-0.3433  	0.13886  	0.33111  	0.33287  	-0.0642  	0.99144  	0.34490  	0.22244  	0.49577  	0.44354  	-0.6827  	-0.1715  	-0.2515  	0.15605  	0.26915  	0.09194  	-0.2825  	-0.0368  	-0.0589  	0.11839  	0.09769  	0.15222  	-0.2076  	0.05325  	0.31169  	0.05781  	0.14440  	0.08741  	-0.3598  	0.38083  	0.57071  	0.02250  	-0.0427  	0.36036  	0.02912  	-0.0349  	0.00084  	0.04203  	-0.0044  	0.08242  	0.02234  	-0.0035  	-0.0344  	0.02588  	-0.0240  	-0.0515  	-0.0368  	-0.0387  	-0.0277  	0.03520  	0.00842  	0.00187  	0.08372  	-0.0029  	0.04621  	-0.0467  	0.04221  	-0.0002  	-0.0294  	0.55328  	
-0.1740  	0.23946  	0.16391  	-0.7684  	-0.5226  	-0.9463  	0.20579  	-0.4702  	0.15045  	0.36020  	-0.2401  	0.03951  	0.27329  	0.30677  	-0.0834  	0.89215  	0.34748  	0.19338  	0.50180  	0.45373  	-0.6320  	-0.1770  	-0.2746  	0.16306  	0.32590  	0.07927  	-0.2373  	-0.1432  	-0.1396  	0.12894  	0.11302  	0.17085  	-0.2284  	0.06055  	0.35034  	0.05952  	0.21510  	0.08848  	-0.3848  	0.38056  	0.53950  	0.01442  	-0.0603  	0.34336  	0.03977  	-0.0340  	0.00275  	0.03678  	-0.0105  	0.07416  	0.02172  	-0.0050  	-0.0382  	0.01719  	-0.0260  	-0.0570  	-0.0375  	-0.0338  	-0.0256  	0.03203  	0.00287  	-0.0014  	0.08195  	-0.0049  	0.04542  	-0.0441  	0.04294  	0.00022  	-0.0292  	0.54531  	
-0.6385  	0.09473  	0.05032  	-1.2525  	-0.7537  	-1.0749  	0.13134  	-0.5756  	0.11613  	0.38739  	0.03614  	0.07631  	0.05416  	-0.2328  	-0.5965  	0.96992  	0.34504  	0.28612  	0.54864  	0.52084  	-0.6479  	-0.2898  	-0.2354  	0.09608  	0.18776  	0.13631  	-0.3670  	0.01971  	-0.0764  	0.03483  	0.12534  	0.14938  	-0.2428  	0.04463  	0.17433  	0.14577  	0.16856  	0.08677  	-0.3920  	0.36017  	0.62151  	0.00157  	-0.0519  	0.34876  	0.04321  	-0.0313  	0.00430  	0.01151  	-0.0332  	0.07793  	0.02241  	-0.0019  	-0.0369  	0.02532  	-0.0246  	-0.0663  	-0.0271  	-0.0324  	-0.0236  	0.02936  	0.00493  	-0.0119  	0.09103  	-0.0003  	0.04322  	-0.0420  	0.04425  	0.00085  	-0.0300  	0.55752  	
-0.6575  	0.09887  	0.01729  	-1.2757  	-0.7910  	-1.0765  	0.13235  	-0.6328  	0.11094  	0.39043  	0.06349  	0.04085  	0.02195  	-0.2914  	-0.7363  	1.01364  	0.35016  	0.30528  	0.52832  	0.52520  	-0.7196  	-0.2907  	-0.2206  	0.05985  	0.20861  	0.13458  	-0.4308  	0.09755  	-0.0441  	0.03372  	0.11614  	0.14648  	-0.2729  	0.04794  	0.12800  	0.20909  	0.15941  	0.09565  	-0.3664  	0.33717  	0.68164  	-0.0019  	-0.0324  	0.36484  	0.03674  	-0.0322  	0.01341  	0.00779  	-0.0253  	0.08102  	0.02552  	-0.0003  	-0.0264  	0.02744  	-0.0198  	-0.0730  	-0.0271  	-0.0203  	-0.0213  	0.02903  	0.00141  	-0.0102  	0.09496  	0.00215  	0.03832  	-0.0401  	0.04588  	0.00147  	-0.0290  	0.55857  	
-0.7109  	0.08437  	0.01261  	-1.2985  	-0.8167  	-1.1600  	0.14936  	-0.6736  	0.10751  	0.42909  	0.08742  	0.03620  	0.01367  	-0.3370  	-0.7738  	1.00142  	0.36369  	0.29591  	0.53915  	0.53088  	-0.7446  	-0.2930  	-0.2079  	0.05160  	0.21261  	0.13133  	-0.4225  	0.08776  	-0.0574  	0.03349  	0.12482  	0.14800  	-0.2757  	0.04993  	0.12234  	0.20198  	0.17883  	0.08794  	-0.3834  	0.32072  	0.69870  	-0.0005  	-0.0214  	0.36658  	0.04463  	-0.0322  	0.01326  	0.01582  	-0.0244  	0.09040  	0.02442  	-0.0038  	-0.0297  	0.02986  	-0.0206  	-0.0681  	-0.0319  	-0.0225  	-0.0206  	0.03109  	-0.0003  	-0.0043  	0.09766  	0.00245  	0.03421  	-0.0387  	0.04759  	0.00190  	-0.0271  	0.55825  	
-0.8515  	0.06954  	-0.0381  	-1.3880  	-0.8661  	-1.2439  	0.10568  	-0.6865  	0.08147  	0.48193  	0.11188  	0.00643  	-0.0235  	-0.3709  	-0.7912  	0.93770  	0.37160  	0.31177  	0.54799  	0.52132  	-0.7373  	-0.3164  	-0.1754  	0.00379  	0.19600  	0.14957  	-0.4474  	0.06395  	-0.0539  	0.03320  	0.13943  	0.14508  	-0.2853  	0.05249  	0.09368  	0.20021  	0.15449  	0.09571  	-0.3682  	0.31150  	0.69311  	-0.0013  	-0.0371  	0.36627  	0.04718  	-0.0296  	0.00954  	0.00957  	-0.0358  	0.08141  	0.01921  	0.00232  	-0.0317  	0.03490  	-0.0254  	-0.0732  	-0.0234  	-0.0238  	-0.0234  	0.02869  	0.00202  	-0.0090  	0.09794  	0.00119  	0.03128  	-0.0368  	0.04884  	0.00238  	-0.0255  	0.56395  	
