-0.0446  	0.29355  	0.34808  	-0.8389  	-0.7027  	-0.7830  	0.16078  	-0.3095  	0.25887  	0.20547  	0.07143  	0.18171  	0.16209  	0.18298  	-0.1671  	1.14774  	0.37981  	0.14058  	0.50786  	0.40677  	-0.3180  	-0.2348  	-0.1210  	0.24146  	0.11138  	0.09305  	-0.2211  	-0.2787  	-0.4055  	0.02482  	0.09953  	0.22201  	-0.2045  	0.04063  	0.41160  	-0.0452  	0.41885  	0.19415  	-0.4756  	0.25817  	0.55287  	0.00802  	-0.0537  	0.33870  	0.02882  	-0.0277  	0.00401  	0.02728  	-0.0152  	0.08109  	0.00614  	0.00467  	-0.0269  	0.03689  	-0.0252  	-0.0532  	-0.0416  	-0.0294  	-0.0295  	0.03295  	0.00770  	0.00074  	0.09159  	-0.0014  	0.03365  	-0.0326  	0.05250  	0.00730  	-0.0176  	0.52399  	1.05715  	129.237  	107.608  	
-0.0446  	0.29355  	0.34808  	-0.8389  	-0.7027  	-0.7830  	0.16078  	-0.3095  	0.25887  	0.20547  	0.07143  	0.18171  	0.16209  	0.18298  	-0.1671  	1.14774  	0.37981  	0.14058  	0.50786  	0.40677  	-0.3180  	-0.2348  	-0.1210  	0.24146  	0.11138  	0.09305  	-0.2211  	-0.2787  	-0.4055  	0.02482  	0.09953  	0.22201  	-0.2045  	0.04063  	0.41160  	-0.0452  	0.41885  	0.19415  	-0.4756  	0.25817  	0.55287  	0.00802  	-0.0537  	0.33870  	0.02882  	-0.0277  	0.00401  	0.02728  	-0.0152  	0.08109  	0.00614  	0.00467  	-0.0269  	0.03689  	-0.0252  	-0.0532  	-0.0416  	-0.0294  	-0.0295  	0.03295  	0.00770  	0.00074  	0.09159  	-0.0014  	0.03180  	-0.0324  	0.05429  	0.00613  	-0.0169  	0.52961  	1.05715  	129.237  	107.608  	
-0.0446  	0.29355  	0.34808  	-0.8389  	-0.7027  	-0.7830  	0.16078  	-0.3095  	0.25887  	0.20547  	0.07143  	0.18171  	0.16209  	0.18298  	-0.1671  	1.14774  	0.37981  	0.14058  	0.50786  	0.40677  	-0.3180  	-0.2348  	-0.1210  	0.24146  	0.11138  	0.09305  	-0.2211  	-0.2787  	-0.4055  	0.02482  	0.09953  	0.22201  	-0.2045  	0.04063  	0.41160  	-0.0452  	0.41885  	0.19415  	-0.4756  	0.25817  	0.55287  	0.00802  	-0.0537  	0.33870  	0.02882  	-0.0277  	0.00401  	0.02728  	-0.0152  	0.08109  	0.00614  	0.00467  	-0.0269  	0.03689  	-0.0252  	-0.0532  	-0.0416  	-0.0294  	-0.0295  	0.03295  	0.00770  	0.00074  	0.09159  	-0.0014  	0.03038  	-0.0323  	0.05567  	0.00505  	-0.0165  	0.53457  	1.05715  	129.237  	107.608  	
-0.0446  	0.29355  	0.34808  	-0.8389  	-0.7027  	-0.7830  	0.16078  	-0.3095  	0.25887  	0.20547  	0.07143  	0.18171  	0.16209  	0.18298  	-0.1671  	1.14774  	0.37981  	0.14058  	0.50786  	0.40677  	-0.3180  	-0.2348  	-0.1210  	0.24146  	0.11138  	0.09305  	-0.2211  	-0.2787  	-0.4055  	0.02482  	0.09953  	0.22201  	-0.2045  	0.04063  	0.41160  	-0.0452  	0.41885  	0.19415  	-0.4756  	0.25817  	0.55287  	0.00802  	-0.0537  	0.33870  	0.02882  	-0.0277  	0.00401  	0.02728  	-0.0152  	0.08109  	0.00614  	0.00467  	-0.0269  	0.03689  	-0.0252  	-0.0532  	-0.0416  	-0.0294  	-0.0295  	0.03295  	0.00770  	0.00074  	0.09159  	-0.0014  	0.02938  	-0.0325  	0.05663  	0.00405  	-0.0162  	0.53887  	1.05715  	129.237  	107.608  	
-0.0446  	0.29355  	0.34808  	-0.8389  	-0.7027  	-0.7830  	0.16078  	-0.3095  	0.25887  	0.20547  	0.07143  	0.18171  	0.16209  	0.18298  	-0.1671  	1.14774  	0.37981  	0.14058  	0.50786  	0.40677  	-0.3180  	-0.2348  	-0.1210  	0.24146  	0.11138  	0.09305  	-0.2211  	-0.2787  	-0.4055  	0.02482  	0.09953  	0.22201  	-0.2045  	0.04063  	0.41160  	-0.0452  	0.41885  	0.19415  	-0.4756  	0.25817  	0.55287  	0.00802  	-0.0537  	0.33870  	0.02882  	-0.0277  	0.00401  	0.02728  	-0.0152  	0.08109  	0.00614  	0.00467  	-0.0269  	0.03689  	-0.0252  	-0.0532  	-0.0416  	-0.0294  	-0.0295  	0.03295  	0.00770  	0.00074  	0.09159  	-0.0014  	0.02879  	-0.0330  	0.05718  	0.00316  	-0.0163  	0.54251  	1.05715  	129.237  	107.608  	
-0.0446  	0.29355  	0.34808  	-0.8389  	-0.7027  	-0.7830  	0.16078  	-0.3095  	0.25887  	0.20547  	0.07143  	0.18171  	0.16209  	0.18298  	-0.1671  	1.14774  	0.37981  	0.14058  	0.50786  	0.40677  	-0.3180  	-0.2348  	-0.1210  	0.24146  	0.11138  	0.09305  	-0.2211  	-0.2787  	-0.4055  	0.02482  	0.09953  	0.22201  	-0.2045  	0.04063  	0.41160  	-0.0452  	0.41885  	0.19415  	-0.4756  	0.25817  	0.55287  	0.00802  	-0.0537  	0.33870  	0.02882  	-0.0277  	0.00401  	0.02728  	-0.0152  	0.08109  	0.00614  	0.00467  	-0.0269  	0.03689  	-0.0252  	-0.0532  	-0.0416  	-0.0294  	-0.0295  	0.03295  	0.00770  	0.00074  	0.09159  	-0.0014  	0.02864  	-0.0337  	0.05732  	0.00235  	-0.0165  	0.54549  	1.05715  	129.237  	107.608  	
-0.0446  	0.29355  	0.34808  	-0.8389  	-0.7027  	-0.7830  	0.16078  	-0.3095  	0.25887  	0.20547  	0.07143  	0.18171  	0.16209  	0.18298  	-0.1671  	1.14774  	0.37981  	0.14058  	0.50786  	0.40677  	-0.3180  	-0.2348  	-0.1210  	0.24146  	0.11138  	0.09305  	-0.2211  	-0.2787  	-0.4055  	0.02482  	0.09953  	0.22201  	-0.2045  	0.04063  	0.41160  	-0.0452  	0.41885  	0.19415  	-0.4756  	0.25817  	0.55287  	0.00802  	-0.0537  	0.33870  	0.02882  	-0.0277  	0.00401  	0.02728  	-0.0152  	0.08109  	0.00614  	0.00467  	-0.0269  	0.03689  	-0.0252  	-0.0532  	-0.0416  	-0.0294  	-0.0295  	0.03295  	0.00770  	0.00074  	0.09159  	-0.0014  	0.02890  	-0.0346  	0.05705  	0.00163  	-0.0170  	0.54781  	1.05715  	129.237  	107.608  	
-0.0446  	0.29355  	0.34808  	-0.8389  	-0.7027  	-0.7830  	0.16078  	-0.3095  	0.25887  	0.20547  	0.07143  	0.18171  	0.16209  	0.18298  	-0.1671  	1.14774  	0.37981  	0.14058  	0.50786  	0.40677  	-0.3180  	-0.2348  	-0.1210  	0.24146  	0.11138  	0.09305  	-0.2211  	-0.2787  	-0.4055  	0.02482  	0.09953  	0.22201  	-0.2045  	0.04063  	0.41160  	-0.0452  	0.41885  	0.19415  	-0.4756  	0.25817  	0.55287  	0.00802  	-0.0537  	0.33870  	0.02882  	-0.0277  	0.00401  	0.02728  	-0.0152  	0.08109  	0.00614  	0.00467  	-0.0269  	0.03689  	-0.0252  	-0.0532  	-0.0416  	-0.0294  	-0.0295  	0.03295  	0.00770  	0.00074  	0.09159  	-0.0014  	0.02964  	-0.0372  	0.05610  	0.00172  	-0.0187  	0.54743  	1.05715  	129.237  	107.608  	
-0.0446  	0.29355  	0.34808  	-0.8389  	-0.7027  	-0.7830  	0.16078  	-0.3095  	0.25887  	0.20547  	0.07143  	0.18171  	0.16209  	0.18298  	-0.1671  	1.14774  	0.37981  	0.14058  	0.50786  	0.40677  	-0.3180  	-0.2348  	-0.1210  	0.24146  	0.11138  	0.09305  	-0.2211  	-0.2787  	-0.4055  	0.02482  	0.09953  	0.22201  	-0.2045  	0.04063  	0.41160  	-0.0452  	0.41885  	0.19415  	-0.4756  	0.25817  	0.55287  	0.00802  	-0.0537  	0.33870  	0.02882  	-0.0277  	0.00401  	0.02728  	-0.0152  	0.08109  	0.00614  	0.00467  	-0.0269  	0.03689  	-0.0252  	-0.0532  	-0.0416  	-0.0294  	-0.0295  	0.03295  	0.00770  	0.00074  	0.09159  	-0.0014  	0.02997  	-0.0391  	0.05467  	0.00120  	-0.0194  	0.54446  	1.05715  	129.237  	107.608  	
-0.3906  	0.20218  	0.18338  	-1.0593  	-0.7313  	-0.9895  	0.14361  	-0.4872  	0.18775  	0.35648  	0.02836  	0.17157  	0.18571  	0.03999  	-0.4713  	1.09847  	0.33643  	0.29239  	0.48879  	0.55754  	-0.6096  	-0.3166  	-0.2467  	0.07533  	0.11633  	0.14827  	-0.4528  	0.09443  	-0.1572  	-0.0003  	0.15903  	0.16775  	-0.1702  	0.04789  	0.21096  	0.07138  	0.17888  	0.12362  	-0.3562  	0.33596  	0.66092  	-0.0045  	-0.0271  	0.34478  	0.01989  	-0.0284  	0.01960  	0.03121  	-0.0237  	0.08648  	0.01729  	0.00136  	-0.0284  	0.02787  	-0.0224  	-0.0713  	-0.0363  	-0.0321  	-0.0216  	0.02402  	0.00921  	0.00368  	0.09998  	0.00762  	0.03180  	-0.0407  	0.05285  	0.00043  	-0.0199  	0.54592  	1.05715  	129.237  	107.608  	
